,ids,pvalue_less,pvalue_greater
32494,113667,0.0001,1.0
32495,113668,1.0,1.0
32496,113669,1.0,0.0001
32497,113670,1.0,1.0
32498,113671,0.0001,1.0
32499,113672,1.0,1.0
32500,113673,0.0003,1.0
32501,113674,0.3722,0.8285
32502,113675,1.0,0.1318
32503,113676,1.0,0.0001
32504,113677,0.0001,1.0
32505,113678,1.0,1.0
32506,113679,1.0,1.0
32507,113680,1.0,1.0
32508,113681,0.6543,0.657
32509,113682,0.0001,1.0
32510,113683,1.0,1.0
32511,113684,1.0,1.0
32512,113685,1.0,1.0
32513,113686,1.0,0.0001
32514,113687,1.0,1.0
32515,113688,0.0168,1.0
32516,113689,0.133,0.907
32517,113690,1.0,1.0
32518,113691,1.0,0.2392
32519,113692,1.0,1.0
32520,113693,0.4887,1.0
32521,113694,1.0,1.0
32522,113695,1.0,1.0
32523,113696,0.0001,1.0
32524,113697,1.0,0.0001
32525,113698,0.8606,0.5319
32526,113699,1.0,1.0
32527,113700,0.0001,1.0
32528,113701,1.0,0.0001
32529,113702,0.0001,1.0
32530,113703,1.0,0.07
32531,113704,1.0,1.0
32532,113705,1.0,1.0
32533,113706,1.0,1.0
32534,113707,1.0,1.0
32535,113708,1.0,0.0001
32536,113709,0.9975,0.0066
32537,113710,1.0,0.0001
32538,113711,0.0001,1.0
32539,113713,0.2957,0.7821
32540,113714,1.0,1.0
32541,113715,1.0,0.0001
32542,113716,1.0,1.0
32543,113717,1.0,0.0001
32544,113718,1.0,1.0
32545,113719,1.0,1.0
32546,113720,1.0,1.0
32547,113721,1.0,1.0
32548,113722,1.0,1.0
32549,113723,0.0396,0.9923
32550,113724,1.0,1.0
32551,113725,1.0,1.0
32552,113726,0.0001,1.0
32553,113727,1.0,1.0
32554,113728,1.0,1.0
32555,113729,1.0,1.0
32556,113730,1.0,1.0
32557,113731,0.9986,0.0168
32558,113732,1.0,0.0001
32559,113733,1.0,1.0
32560,113734,0.7996,0.5178
32561,113735,1.0,1.0
32562,113736,0.4774,1.0
32563,113737,0.0001,1.0
32564,113738,0.1738,0.9321
32565,113739,0.1384,1.0
32566,113740,0.0023,0.9995
32567,113741,1.0,1.0
32568,113742,0.6872,0.6815
32569,113743,1.0,0.0001
32570,113744,1.0,1.0
32571,113745,0.0003,1.0
32572,113746,1.0,0.0001
32573,113747,1.0,0.0586
32574,113748,1.0,0.0001
32575,113749,0.4736,1.0
32576,113750,1.0,1.0
32577,113751,0.4928,0.8838
32578,113752,1.0,1.0
32579,113753,0.0001,1.0
32580,113754,1.0,1.0
32581,113755,1.0,1.0
32582,113756,1.0,1.0
32583,113757,1.0,0.0001
32584,113758,1.0,1.0
32585,113759,0.0001,1.0
32586,113760,0.9905,0.0721
32587,113761,1.0,1.0
32588,114156,0.9838,0.024
32589,114212,1.0,1.0
32590,114221,1.0,0.0001
32591,114282,1.0,0.0001
32592,114340,1.0,1.0
32593,114367,1.0,1.0
32594,114381,1.0,1.0
32595,114387,1.0,1.0
32596,114441,1.0,1.0
32597,114449,1.0,0.0001
32598,114466,1.0,1.0
32599,114470,0.6461,0.6746
32600,114473,1.0,1.0
32601,114474,0.0001,1.0
32602,114475,1.0,1.0
32603,114476,0.7374,0.3202
32604,114477,0.9433,0.2938
32605,114478,1.0,1.0
32606,114479,1.0,1.0
32607,114480,1.0,0.0001
32608,114481,1.0,1.0
32609,114483,1.0,1.0
32610,114484,1.0,1.0
32611,114485,1.0,1.0
32612,114486,1.0,1.0
32613,114487,0.0063,0.9985
32614,114488,1.0,0.0001
32615,114489,1.0,1.0
32616,114490,0.0001,1.0
32617,114491,1.0,1.0
32618,114492,0.0001,1.0
32619,114493,1.0,0.0001
32620,114494,0.0001,1.0
32621,114495,1.0,1.0
32622,114496,1.0,1.0
32623,114498,1.0,0.0001
32624,114499,0.0001,1.0
32625,114500,0.0001,1.0
32626,114502,0.0006,1.0
32627,114503,1.0,1.0
32628,114504,1.0,1.0
32629,114505,1.0,1.0
32630,114507,1.0,1.0
32631,114508,0.0001,1.0
32632,114509,1.0,1.0
32633,114510,0.0001,1.0
32634,114511,1.0,1.0
32635,114512,0.0024,0.9996
32636,114513,1.0,1.0
32637,114514,0.9963,0.0057
32638,114515,1.0,0.0001
32639,114516,1.0,1.0
32640,114517,1.0,1.0
32641,114518,1.0,0.0001
32642,114519,1.0,1.0
32643,114520,1.0,0.0001
32644,114521,0.0001,1.0
32645,114522,1.0,0.0001
32646,114523,1.0,1.0
32647,114524,1.0,0.0014
32648,114525,0.0001,1.0
32649,114526,0.6676,0.6517
32650,114527,1.0,0.5115
32651,114528,1.0,1.0
32652,114529,0.9998,0.001
32653,114530,1.0,1.0
32654,114531,0.0001,1.0
32655,114532,1.0,0.0004
32656,114533,0.0001,1.0
32657,114534,1.0,0.022
32658,114535,1.0,1.0
32659,114536,1.0,1.0
32660,114537,1.0,1.0
32661,114538,1.0,1.0
32662,114539,1.0,0.0001
32663,114540,1.0,1.0
32664,114541,1.0,1.0
32665,114542,1.0,1.0
32666,114543,1.0,1.0
32667,114544,1.0,1.0
32668,114545,0.4961,1.0
32669,114546,1.0,1.0
32670,114547,1.0,1.0
32671,114548,1.0,1.0
32672,114549,1.0,1.0
32673,114550,0.0001,1.0
32674,114551,0.6539,0.4956
32675,114553,0.9915,0.0219
32676,114554,0.0001,1.0
32677,114555,1.0,0.0001
32678,114556,0.0029,1.0
32679,114557,1.0,0.0001
32680,114558,1.0,1.0
32681,114559,1.0,1.0
32682,114560,0.0001,1.0
32683,114562,0.0002,1.0
32684,114563,1.0,0.0001
32685,114564,0.0001,1.0
32686,114565,1.0,1.0
32687,114566,1.0,0.0001
32688,114567,1.0,1.0
32689,114568,1.0,0.0001
32690,114569,1.0,0.0002
32691,114570,0.0589,1.0
32692,114571,1.0,0.0001
32693,114572,1.0,0.2893
32694,114574,1.0,0.0001
32695,114575,1.0,0.0001
32696,114576,1.0,1.0
32697,114577,0.0001,1.0
32698,114578,0.2636,1.0
32699,114579,1.0,1.0
32700,114580,1.0,1.0
32701,114581,0.9687,0.1282
32702,114582,1.0,1.0
32703,114583,1.0,1.0
32704,114585,0.8,0.3719
32705,114586,0.0001,1.0
32706,114587,1.0,0.0001
32707,114588,1.0,1.0
32708,114590,1.0,1.0
32709,114601,1.0,0.0001
32710,114615,1.0,0.0012
32711,114616,0.7385,0.4804
32712,114646,1.0,1.0
32713,114653,1.0,1.0
32714,114659,0.0622,0.9835
32715,114663,1.0,1.0
32716,114684,1.0,0.2511
32717,114685,1.0,1.0
32718,114689,1.0,1.0
32719,114690,1.0,1.0
32720,114697,1.0,1.0
32721,114700,1.0,1.0
32722,114727,1.0,1.0
32723,114728,1.0,1.0
32724,114739,1.0,1.0
32725,114740,1.0,0.0001
32726,114753,1.0,1.0
32727,114761,0.2718,1.0
32728,114765,1.0,0.0001
32729,114797,0.0001,1.0
32730,114803,0.0002,0.9999
32731,114818,0.9996,0.0013
32732,114829,1.0,1.0
32733,114830,0.2511,1.0
32734,114833,0.0001,1.0
32735,114835,1.0,0.4927
32736,114848,1.0,0.0001
32737,114851,1.0,0.0001
32738,114854,0.9149,0.1045
32739,114857,1.0,1.0
32740,114867,1.0,1.0
32741,114890,1.0,0.4752
32742,114897,0.031,0.9784
32743,114898,0.0001,1.0
32744,114900,1.0,0.0001
32745,114901,0.0296,1.0
32746,114902,1.0,1.0
32747,114903,0.03,1.0
32748,114904,1.0,0.0001
32749,114905,1.0,1.0
32750,114906,0.1212,1.0
32751,114908,1.0,1.0
32752,114909,0.0001,1.0
32753,114910,0.2279,0.9066
32754,114911,1.0,1.0
32755,114912,1.0,1.0
32756,114913,1.0,1.0
32757,114914,1.0,0.0001
32758,114915,1.0,0.0001
32759,114916,1.0,1.0
32760,114917,1.0,1.0
32761,114919,0.986,0.0289
32762,114920,1.0,1.0
32763,114921,0.0001,1.0
32764,114922,1.0,1.0
32765,114924,1.0,1.0
32766,114925,0.0001,1.0
32767,114926,1.0,1.0
32768,114928,0.0001,1.0
32769,114929,1.0,1.0
32770,114930,1.0,0.0001
32771,114931,1.0,1.0
32772,114932,1.0,0.0001
32773,114933,1.0,1.0
32774,114934,1.0,1.0
32775,114935,1.0,1.0
32776,114936,1.0,1.0
32777,114937,1.0,1.0
32778,114938,0.0001,1.0
32779,114939,0.0001,1.0
32780,114940,0.0001,1.0
32781,114941,1.0,0.0001
32782,114942,1.0,1.0
32783,114943,1.0,1.0
32784,114944,1.0,1.0
32785,114945,1.0,1.0
32786,114946,0.5394,0.656
32787,114947,1.0,0.0001
32788,114948,1.0,1.0
32789,114949,1.0,1.0
32790,114950,1.0,1.0
32791,114951,1.0,1.0
32792,114952,0.0001,1.0
32793,114953,1.0,1.0
32794,114954,1.0,0.0001
32795,114955,0.0007,0.9999
32796,114956,0.0001,1.0
32797,114958,1.0,1.0
32798,114959,1.0,1.0
32799,114960,1.0,1.0
32800,114961,0.0003,1.0
32801,114963,1.0,1.0
32802,114964,1.0,0.0001
32803,114965,1.0,1.0
32804,114966,1.0,0.0001
32805,114967,1.0,1.0
32806,114968,1.0,1.0
32807,114969,1.0,0.0001
32808,114970,0.9647,0.2126
32809,114971,0.0001,1.0
32810,114972,0.0001,1.0
32811,114973,1.0,1.0
32812,114974,1.0,1.0
32813,114975,0.0001,1.0
32814,114976,1.0,0.0001
32815,114977,1.0,0.0001
32816,114979,1.0,1.0
32817,114980,0.0001,1.0
32818,114981,1.0,1.0
32819,114983,0.0001,1.0
32820,114984,1.0,1.0
32821,114985,0.0001,1.0
32822,114986,1.0,1.0
32823,114987,1.0,1.0
32824,114988,1.0,1.0
32825,114989,1.0,1.0
32826,114990,1.0,1.0
32827,114991,1.0,1.0
32828,114992,1.0,1.0
32829,114993,1.0,0.0001
32830,114994,1.0,0.0001
32831,114995,1.0,0.0001
32832,114996,1.0,1.0
32833,114997,0.0001,1.0
32834,114998,1.0,0.0001
32835,114999,0.0001,1.0
32836,115000,0.0001,1.0
32837,115001,1.0,0.0001
32838,115002,0.0001,1.0
32839,115003,1.0,1.0
32840,115004,1.0,1.0
32841,115005,1.0,0.0011
32842,115006,1.0,0.0001
32843,115007,0.0001,1.0
32844,115008,1.0,1.0
32845,115009,1.0,1.0
32846,115010,1.0,1.0
32847,115011,1.0,1.0
32848,115012,1.0,0.4887
32849,115013,1.0,1.0
32850,115014,0.0001,1.0
32851,115015,0.9992,0.0011
32852,115016,1.0,1.0
32853,115017,1.0,1.0
32854,115018,0.2533,1.0
32855,115019,1.0,1.0
32856,115020,1.0,1.0
32857,115021,1.0,1.0
32858,115022,0.0001,1.0
32859,115023,1.0,1.0
32860,115024,0.6292,0.454
32861,115025,1.0,1.0
32862,115026,1.0,1.0
32863,115027,1.0,1.0
32864,115028,1.0,1.0
32865,115029,1.0,1.0
32866,115030,0.0001,1.0
32867,115031,1.0,1.0
32868,115032,1.0,1.0
32869,115033,0.4969,0.582
32870,115034,1.0,1.0
32871,115035,1.0,1.0
32872,115036,1.0,0.4927
32873,115037,1.0,1.0
32874,115038,1.0,1.0
32875,115039,1.0,1.0
32876,115040,1.0,1.0
32877,115041,1.0,1.0
32878,115042,1.0,1.0
32879,115043,1.0,0.0001
32880,115044,1.0,0.0001
32881,115045,0.0448,1.0
32882,115046,1.0,1.0
32883,115047,1.0,1.0
32884,115048,1.0,1.0
32885,115049,0.0001,1.0
32886,115050,1.0,1.0
32887,115051,1.0,1.0
32888,115052,1.0,1.0
32889,115053,1.0,1.0
32890,115054,1.0,1.0
32891,115056,0.477,0.8298
32892,115057,1.0,1.0
32893,115058,1.0,1.0
32894,115059,1.0,0.0001
32895,115060,1.0,1.0
32896,115061,1.0,0.0001
32897,115062,0.0001,1.0
32898,115063,0.0001,1.0
32899,115064,1.0,1.0
32900,115065,1.0,0.0001
32901,115066,0.0001,1.0
32902,115067,1.0,0.4892
32903,115068,1.0,1.0
32904,115069,1.0,1.0
32905,115070,1.0,1.0
32906,115071,0.0003,1.0
32907,115072,1.0,0.0154
32908,115073,1.0,1.0
32909,115074,1.0,1.0
32910,115075,1.0,1.0
32911,115076,1.0,1.0
32912,115077,1.0,0.0001
32913,115078,1.0,1.0
32914,115079,0.2242,1.0
32915,115080,0.0001,1.0
32916,115081,1.0,1.0
32917,115082,1.0,1.0
32918,115083,0.0001,1.0
32919,115084,1.0,1.0
32920,115085,0.0001,1.0
32921,115086,0.0001,1.0
32922,115088,1.0,1.0
32923,115089,1.0,0.0001
32924,115090,1.0,0.0695
32925,115091,0.0001,1.0
32926,115092,0.0001,1.0
32927,115093,1.0,1.0
32928,115094,0.9999,0.0005
32929,115095,1.0,1.0
32930,115096,1.0,0.0001
32931,115097,0.4978,1.0
32932,115098,1.0,1.0
32933,115099,0.8797,0.4837
32934,115100,1.0,1.0
32935,115101,0.0001,1.0
32936,115102,1.0,1.0
32937,115103,0.0527,0.995
32938,115104,1.0,1.0
32939,115105,1.0,1.0
32940,115106,1.0,1.0
32941,115107,1.0,1.0
32942,115108,0.0077,1.0
32943,115109,1.0,1.0
32944,115110,1.0,1.0
32945,115111,0.2821,0.8957
32946,115112,0.0001,1.0
32947,115113,1.0,1.0
32948,115114,0.0002,1.0
32949,115115,0.9963,0.0048
32950,115116,1.0,0.0001
32951,115117,1.0,0.0001
32952,115118,0.9979,0.0228
32953,115119,1.0,1.0
32954,115120,1.0,1.0
32955,115121,0.0001,0.9998
32956,115122,1.0,0.0343
32957,115123,1.0,1.0
32958,115124,1.0,1.0
32959,115125,0.0001,1.0
32960,115126,0.0001,1.0
32961,115127,1.0,1.0
32962,115128,1.0,1.0
32963,115129,0.0001,1.0
32964,115130,1.0,1.0
32965,115131,0.0001,1.0
32966,115132,0.9998,0.0032
32967,115133,1.0,1.0
32968,115134,1.0,1.0
32969,115135,0.9128,0.3027
32970,115136,0.0041,1.0
32971,115137,1.0,1.0
32972,115138,1.0,1.0
32973,115139,1.0,1.0
32974,115140,1.0,1.0
32975,115141,1.0,1.0
32976,115142,1.0,1.0
32977,115143,1.0,1.0
32978,115144,1.0,0.0001
32979,115145,1.0,1.0
32980,115146,0.0313,0.9914
32981,115147,1.0,0.4835
32982,115148,1.0,1.0
32983,115149,1.0,1.0
32984,115150,0.5296,0.5261
32985,115151,1.0,0.0001
32986,115152,0.6741,0.6923
32987,115153,0.5255,1.0
32988,115154,1.0,1.0
32989,115155,1.0,1.0
32990,115156,1.0,1.0
32991,115157,1.0,1.0
32992,115158,1.0,1.0
32993,115438,1.0,1.0
32994,115691,1.0,1.0
32995,115703,1.0,1.0
32996,115705,0.2445,1.0
32997,115718,1.0,1.0
32998,115723,1.0,1.0
32999,115783,1.0,0.2557
33000,115784,1.0,1.0
33001,115790,1.0,1.0
33002,115805,1.0,1.0
33003,115820,0.5092,1.0
33004,115836,1.0,1.0
33005,115857,0.0001,1.0
33006,115861,1.0,0.0005
33007,115865,1.0,0.0001
33008,115867,1.0,0.0001
33009,115869,1.0,1.0
33010,115872,1.0,1.0
33011,115873,1.0,1.0
33012,115874,0.6524,0.4181
33013,115875,0.9475,0.0806
33014,115876,1.0,1.0
33015,115878,1.0,1.0
33016,115879,0.0001,1.0
33017,115880,1.0,0.0001
33018,115881,1.0,0.0001
33019,115882,1.0,0.0001
33020,115883,1.0,1.0
33021,115884,1.0,0.0001
33022,115885,1.0,1.0
33023,115886,0.0619,1.0
33024,115887,1.0,1.0
33025,115888,0.4807,1.0
33026,115889,0.0518,1.0
33027,115890,1.0,0.0001
33028,115891,1.0,1.0
33029,115892,1.0,1.0
33030,115893,1.0,1.0
33031,115894,1.0,1.0
33032,115895,1.0,1.0
33033,115896,0.0024,1.0
33034,115897,1.0,0.0001
33035,115898,1.0,1.0
33036,115899,0.0005,0.9997
33037,115900,0.0001,1.0
33038,115901,1.0,1.0
33039,115902,0.6904,0.6892
33040,115903,0.0227,1.0
33041,115904,0.0007,0.9997
33042,115905,0.6478,0.6238
33043,115906,1.0,0.0001
33044,115907,1.0,1.0
33045,115908,0.0323,0.9971
33046,115909,1.0,1.0
33047,115910,0.9332,0.2309
33048,115911,0.0001,1.0
33049,115912,1.0,1.0
33050,115913,0.1472,1.0
33051,115916,1.0,1.0
33052,115917,1.0,1.0
33053,115919,0.0001,1.0
33054,115920,1.0,1.0
33055,115921,0.4803,1.0
33056,115922,1.0,1.0
33057,115923,1.0,0.5143
33058,115924,1.0,0.0001
33059,115925,1.0,1.0
33060,115926,1.0,1.0
33061,115927,1.0,1.0
33062,115928,1.0,1.0
33063,115929,0.2336,1.0
33064,115930,0.0001,1.0
33065,115931,1.0,1.0
33066,115932,1.0,0.2444
33067,115933,0.0209,1.0
33068,115934,1.0,1.0
33069,115935,1.0,1.0
33070,115936,1.0,1.0
33071,115937,1.0,1.0
33072,115938,0.9968,0.0293
33073,115939,1.0,0.4997
33074,115940,1.0,1.0
33075,115941,1.0,1.0
33076,115942,1.0,1.0
33077,115943,1.0,1.0
33078,115944,1.0,1.0
33079,115945,0.8792,0.3613
33080,115946,1.0,1.0
33081,115947,1.0,1.0
33082,115949,0.3083,0.8148
33083,115950,1.0,1.0
33084,115951,1.0,1.0
33085,115952,1.0,0.0001
33086,115953,1.0,1.0
33087,115954,0.9342,0.1117
33088,115955,1.0,0.0001
33089,115956,1.0,1.0
33090,115957,1.0,1.0
33091,115958,1.0,0.0012
33092,115959,0.0001,1.0
33093,115960,1.0,0.0001
33094,115961,0.0001,1.0
33095,115962,0.4175,0.6384
33096,115963,1.0,1.0
33097,115964,1.0,1.0
33098,115965,1.0,1.0
33099,115966,1.0,1.0
33100,115967,0.9923,0.0353
33101,115968,1.0,0.0001
33102,115969,1.0,0.0001
33103,115970,1.0,1.0
33104,115971,1.0,1.0
33105,115972,1.0,1.0
33106,115973,0.0001,1.0
33107,115974,1.0,1.0
33108,115975,1.0,1.0
33109,115976,0.0267,0.9842
33110,115977,1.0,0.0001
33111,115978,1.0,1.0
33112,115980,1.0,1.0
33113,115981,0.0001,1.0
33114,115983,0.5094,1.0
33115,115984,1.0,1.0
33116,115985,0.0001,1.0
33117,115986,1.0,1.0
33118,115997,0.4266,0.7245
33119,115998,1.0,1.0
33120,116001,1.0,1.0
33121,116018,1.0,1.0
33122,116042,0.0001,1.0
33123,116049,0.6723,0.5177
33124,116052,1.0,1.0
33125,116056,0.2504,1.0
33126,116058,0.6271,0.6251
33127,116066,0.0001,1.0
33128,116118,0.0001,1.0
33129,116129,1.0,1.0
33130,116135,0.0001,1.0
33131,116149,0.1017,0.9228
33132,116152,1.0,1.0
33133,116157,1.0,1.0
33134,116161,1.0,1.0
33135,116163,1.0,0.0003
33136,116169,1.0,1.0
33137,116170,1.0,1.0
33138,116184,1.0,1.0
33139,116189,1.0,1.0
33140,116212,0.677,0.6879
33141,116219,1.0,1.0
33142,116220,1.0,1.0
33143,116229,1.0,1.0
33144,116234,1.0,0.0002
33145,116241,1.0,0.0001
33146,116252,1.0,1.0
33147,116264,1.0,1.0
33148,116266,0.0001,1.0
33149,116267,1.0,1.0
33150,116268,1.0,1.0
33151,116269,1.0,1.0
33152,116270,1.0,1.0
33153,116271,1.0,1.0
33154,116272,1.0,1.0
33155,116273,1.0,0.4992
33156,116274,1.0,1.0
33157,116275,1.0,1.0
33158,116276,1.0,1.0
33159,116277,0.517,1.0
33160,116278,0.153,1.0
33161,116279,1.0,1.0
33162,116280,1.0,1.0
33163,116281,0.0003,1.0
33164,116283,1.0,0.0001
33165,116284,1.0,1.0
33166,116285,1.0,0.0001
33167,116286,0.9992,0.0013
33168,116287,1.0,1.0
33169,116288,1.0,1.0
33170,116290,1.0,1.0
33171,116291,1.0,1.0
33172,116294,1.0,1.0
33173,116295,1.0,1.0
33174,116297,1.0,1.0
33175,116298,1.0,0.0685
33176,116299,1.0,1.0
33177,116300,0.9967,0.0068
33178,116301,0.9825,0.115
33179,116302,1.0,1.0
33180,116303,1.0,1.0
33181,116304,1.0,1.0
33182,116305,1.0,1.0
33183,116306,0.0001,1.0
33184,116307,1.0,1.0
33185,116308,1.0,1.0
33186,116309,1.0,1.0
33187,116310,1.0,1.0
33188,116311,0.4642,1.0
33189,116312,1.0,1.0
33190,116313,1.0,1.0
33191,116314,1.0,0.5008
33192,116315,0.0172,1.0
33193,116316,0.0114,0.9974
33194,116317,1.0,1.0
33195,116318,1.0,1.0
33196,116319,1.0,1.0
33197,116320,0.0001,1.0
33198,116321,1.0,0.2191
33199,116322,0.5013,1.0
33200,116323,1.0,1.0
33201,116324,0.0001,1.0
33202,116325,1.0,0.0001
33203,116326,1.0,1.0
33204,116327,1.0,1.0
33205,116328,1.0,0.0001
33206,116329,1.0,1.0
33207,116330,0.1313,1.0
33208,116331,1.0,0.0001
33209,116332,1.0,1.0
33210,116333,0.0001,1.0
33211,116334,1.0,1.0
33212,116335,1.0,1.0
33213,116336,1.0,1.0
33214,116337,0.0001,1.0
33215,116338,1.0,0.0001
33216,116339,1.0,1.0
33217,116340,1.0,1.0
33218,116341,1.0,1.0
33219,116342,1.0,0.0759
33220,116343,1.0,0.022
33221,116344,1.0,0.0001
33222,116345,0.0001,1.0
33223,116346,1.0,0.0001
33224,116347,0.0001,1.0
33225,116348,0.2601,0.9098
33226,116349,1.0,0.0001
33227,116350,1.0,0.0001
33228,116351,0.8089,0.2189
33229,116352,0.0009,0.9995
33230,116353,0.0001,1.0
33231,116354,0.0001,1.0
33232,116355,1.0,0.0002
33233,116356,1.0,1.0
33234,116357,1.0,1.0
33235,116358,0.0001,1.0
33236,116359,1.0,0.0001
33237,116360,1.0,1.0
33238,116361,1.0,1.0
33239,116362,0.4859,1.0
33240,116363,1.0,1.0
33241,116364,1.0,1.0
33242,116365,1.0,1.0
33243,116366,1.0,0.0001
33244,116367,1.0,0.0001
33245,116368,1.0,0.0001
33246,116369,1.0,1.0
33247,116370,0.0004,1.0
33248,116371,1.0,1.0
33249,116372,0.0001,1.0
33250,116373,1.0,1.0
33251,116374,0.2581,0.795
33252,116375,0.4987,1.0
33253,116376,0.0003,0.9999
33254,116377,0.0001,1.0
33255,116378,0.5131,1.0
33256,116379,1.0,0.0001
33257,116380,1.0,1.0
33258,116381,0.0667,0.9864
33259,116382,1.0,1.0
33260,116383,1.0,1.0
33261,116384,1.0,1.0
33262,116385,1.0,1.0
33263,116386,1.0,0.4887
33264,116387,1.0,0.0001
33265,116388,1.0,1.0
33266,116389,0.0195,1.0
33267,116390,0.0306,0.9933
33268,116391,0.0001,1.0
33269,116392,0.5234,1.0
33270,116393,0.0001,1.0
33271,116394,1.0,1.0
33272,116395,1.0,1.0
33273,116397,1.0,1.0
33274,116398,1.0,1.0
33275,116399,1.0,1.0
33276,116400,0.0001,1.0
33277,116401,0.0001,1.0
33278,116402,0.999,0.0103
33279,116403,1.0,0.0702
33280,116404,0.0001,1.0
33281,116405,1.0,1.0
33282,116406,1.0,1.0
33283,116407,1.0,1.0
33284,116408,1.0,1.0
33285,116409,1.0,1.0
33286,116410,0.0001,1.0
33287,116411,1.0,0.0001
33288,116412,1.0,0.4882
33289,116413,0.0024,0.9994
33290,116414,1.0,0.0001
33291,116415,1.0,0.4833
33292,116416,0.9994,0.0035
33293,116417,1.0,1.0
33294,116418,1.0,1.0
33295,116419,1.0,1.0
33296,116420,0.9998,0.0025
33297,116421,0.9879,0.0893
33298,116422,1.0,1.0
33299,116423,1.0,1.0
33300,116424,1.0,1.0
33301,116425,0.4634,0.6766
33302,116426,1.0,1.0
33303,116427,0.0041,1.0
33304,116428,1.0,1.0
33305,116429,0.0001,1.0
33306,116430,1.0,0.0001
33307,116431,1.0,1.0
33308,116432,1.0,1.0
33309,116433,0.0001,1.0
33310,116434,1.0,1.0
33311,116435,1.0,1.0
33312,116436,1.0,1.0
33313,116437,1.0,1.0
33314,116438,1.0,0.0001
33315,116440,1.0,1.0
33316,116441,0.9974,0.017
33317,116442,1.0,1.0
33318,116443,1.0,0.0623
33319,116444,1.0,1.0
33320,116445,1.0,1.0
33321,116446,0.0001,1.0
33322,116447,0.9964,0.0324
33323,116448,1.0,1.0
33324,116449,0.0001,1.0
33325,116450,1.0,0.0001
33326,116451,1.0,1.0
33327,116452,0.9946,0.0142
33328,116453,0.9815,0.0339
33329,116454,0.58,0.763
33330,116455,1.0,0.0001
33331,116456,1.0,1.0
33332,116457,1.0,1.0
33333,116458,0.0001,1.0
33334,116459,0.0402,0.9718
33335,116460,1.0,1.0
33336,116461,1.0,0.4815
33337,116462,0.0045,0.9997
33338,116463,1.0,1.0
33339,116464,1.0,1.0
33340,116465,1.0,1.0
33341,116466,0.0001,1.0
33342,116467,0.9998,0.0006
33343,116468,0.9932,0.0108
33344,116469,0.9405,0.3234
33345,116470,1.0,1.0
33346,116471,1.0,0.0001
33347,116472,1.0,1.0
33348,116473,1.0,1.0
33349,116474,0.0001,1.0
33350,116778,1.0,0.0001
33351,116890,1.0,1.0
33352,116891,1.0,0.0002
33353,116949,1.0,1.0
33354,116966,0.9052,0.1467
33355,116975,0.5072,1.0
33356,116976,0.355,0.7641
33357,116987,1.0,0.0006
33358,117007,1.0,1.0
33359,117017,0.0001,1.0
33360,117027,1.0,1.0
33361,117031,1.0,1.0
33362,117041,1.0,1.0
33363,117053,1.0,1.0
33364,117056,1.0,0.0001
33365,117078,1.0,1.0
33366,117086,0.0309,1.0
33367,117093,1.0,1.0
33368,117105,1.0,1.0
33369,117107,1.0,0.4806
33370,117115,1.0,1.0
33371,117137,1.0,1.0
33372,117138,0.0001,1.0
33373,117139,1.0,1.0
33374,117140,1.0,1.0
33375,117141,0.0001,1.0
33376,117143,1.0,0.0001
33377,117144,0.0001,1.0
33378,117145,0.0001,1.0
33379,117146,1.0,0.0001
33380,117147,1.0,0.1304
33381,117148,1.0,1.0
33382,117149,0.2545,1.0
33383,117150,1.0,0.0001
33384,117151,1.0,1.0
33385,117153,1.0,1.0
33386,117154,1.0,1.0
33387,117155,0.0306,1.0
33388,117156,0.0001,1.0
33389,117157,0.0001,1.0
33390,117158,0.547,0.652
33391,117159,0.5077,1.0
33392,117160,1.0,1.0
33393,117161,1.0,1.0
33394,117162,1.0,0.005
33395,117163,1.0,1.0
33396,117164,0.7855,0.313
33397,117165,1.0,1.0
33398,117166,0.0001,1.0
33399,117167,0.9976,0.0091
33400,117168,1.0,0.0001
33401,117169,1.0,0.0074
33402,117170,0.0013,0.9996
33403,117171,0.4984,1.0
33404,117172,1.0,0.0001
33405,117173,0.0001,1.0
33406,117174,1.0,1.0
33407,117175,1.0,1.0
33408,117176,0.0001,1.0
33409,117177,1.0,0.5256
33410,117178,1.0,0.0001
33411,117179,1.0,1.0
33412,117180,1.0,1.0
33413,117181,1.0,1.0
33414,117182,1.0,1.0
33415,117183,0.1032,0.9864
33416,117184,1.0,1.0
33417,117185,1.0,1.0
33418,117186,1.0,1.0
33419,117188,1.0,0.0001
33420,117189,1.0,0.0001
33421,117190,1.0,1.0
33422,117191,1.0,0.4963
33423,117192,1.0,0.0001
33424,117193,1.0,0.0001
33425,117194,1.0,1.0
33426,117195,1.0,1.0
33427,117196,1.0,0.0003
33428,117197,1.0,0.0001
33429,117198,1.0,1.0
33430,117199,0.3144,0.7307
33431,117200,1.0,0.1259
33432,117201,1.0,0.1508
33433,117203,1.0,1.0
33434,117204,1.0,1.0
33435,117205,1.0,1.0
33436,117206,1.0,1.0
33437,117207,1.0,0.0001
33438,117208,1.0,1.0
33439,117209,1.0,1.0
33440,117210,1.0,1.0
33441,117211,0.0002,1.0
33442,117212,1.0,1.0
33443,117213,0.0001,1.0
33444,117214,1.0,0.0001
33445,117215,1.0,1.0
33446,117216,1.0,0.0001
33447,117217,1.0,1.0
33448,117218,1.0,1.0
33449,117219,1.0,1.0
33450,117220,1.0,1.0
33451,117221,1.0,1.0
